recipe_id,ingredient_idx,name,quantity,unit
297,3,cucumber,1.0,piece
297,4,soy sauce,3.0,tablespoon
297,5,sesame oil,1.0,tablespoon
297,6,scallion,3.0,piece
298,0,lasagna noodles,12.0,piece
298,1,zucchini,2.0,piece
298,2,spinach,3.0,cup
298,3,ricotta cheese,2.0,cup
298,4,mozzarella,2.0,cup
298,5,marinara sauce,3.0,cup
298,6,parmesan,0.5,cup
299,0,chicken breast,1.0,pound
299,1,rice,4.0,cup
299,2,egg,3.0,piece
299,3,peas,1.0,cup
299,4,carrot,2.0,piece
299,5,soy sauce,4.0,tablespoon
299,6,sesame oil,1.0,tablespoon
300,0,chickpea,2.0,cup
300,1,tahini,4.0,tablespoon
300,2,lemon,1.0,piece
300,3,garlic,2.0,piece
300,4,olive oil,3.0,tablespoon
300,5,pita bread,4.0,piece
301,0,ground beef,1.0,pound
301,1,rice,2.0,cup
301,2,black beans,1.0,cup
301,3,corn,1.0,cup
301,4,avocado,1.0,piece
301,5,sour cream,0.5,cup
301,6,lime,2.0,piece
302,0,chicken breast,2.0,pound
302,1,spinach,2.0,cup
302,2,feta cheese,1.0,cup
302,3,cream cheese,0.25,cup
302,4,garlic,3.0,piece
302,5,olive oil,2.0,tablespoon
303,0,coconut milk,2.0,cup
303,1,curry paste,3.0,tablespoon
303,2,tofu,1.0,pound
303,3,bell pepper,2.0,piece
303,4,bamboo shoots,1.0,cup
303,5,basil,8.0,tablespoon
303,6,fish sauce,2.0,tablespoon
304,0,mushroom,0.6,pound
304,1,cream cheese,0.5,cup
304,2,parmesan,0.5,cup
304,3,breadcrumbs,0.5,cup
304,4,garlic,3.0,piece
304,5,parsley,4.0,tablespoon
305,0,chicken wing,2.0,pound
305,1,soy sauce,4.0,tablespoon
305,2,honey,4.0,tablespoon
305,3,garlic,4.0,piece
305,4,ginger,1.0,tablespoon
305,5,sesame seeds,2.0,tablespoon
306,0,black beans,3.0,cup
306,1,onion,1.0,piece
306,2,garlic,4.0,piece
306,3,vegetable broth,4.0,cup
306,4,cumin,2.0,teaspoon
306,5,lime,2.0,piece
306,6,cilantro,0.5,cup
307,0,tomato,6.0,piece
307,1,onion,1.0,piece
307,2,garlic,4.0,piece
307,3,vegetable broth,2.0,cup
307,4,heavy cream,0.5,cup
307,5,basil,8.0,tablespoon
308,0,beef,1.5,pound
308,1,soy sauce,8.0,tablespoon
308,2,brown sugar,8.0,tablespoon
308,3,garlic,4.0,piece
308,4,ginger,1.0,tablespoon
308,5,scallion,6.0,piece
308,6,cornstarch,4.0,tablespoon
309,0,potato,2.0,piece
309,1,cauliflower,0.5,pound
309,2,peas,1.0,cup
309,3,coconut milk,1.0,cup
309,4,curry powder,2.0,tablespoon
309,5,onion,1.0,piece
309,6,garlic,4.0,piece
310,0,onion,4.0,piece
310,1,beef broth,6.0,cup
310,2,butter,4.0,tablespoon
310,3,baguette,1.0,piece
310,4,gruyere cheese,1.5,cup
310,5,thyme,1.0,teaspoon
311,0,shrimp,1.0,pound
311,1,rice,4.0,cup
311,2,egg,3.0,piece
311,3,peas,1.0,cup
311,4,carrot,2.0,piece
311,5,soy sauce,4.0,tablespoon
311,6,sesame oil,1.0,tablespoon
312,0,tuna,1.0,pound
312,1,mayonnaise,8.0,tablespoon
312,2,celery,2.0,piece
312,3,bread,8.0,piece
312,4,lemon,1.0,piece
312,5,lettuce,1.0,cup
313,0,chicken breast,2.0,pound
313,1,breadcrumbs,1.0,cup
313,2,marinara sauce,2.0,cup
313,3,mozzarella,1.5,cup
313,4,parmesan,0.5,cup
313,5,egg,2.0,piece
314,0,zucchini,2.0,piece
314,1,bell pepper,2.0,piece
314,2,red onion,1.0,piece
314,3,cherry tomato,2.0,cup
314,4,olive oil,4.0,tablespoon
314,5,oregano,1.0,tablespoon
315,0,corn,4.0,cup
315,1,potato,2.0,piece
315,2,onion,1.0,piece
315,3,milk,2.0,cup
315,4,butter,3.0,tablespoon
315,5,vegetable broth,2.0,cup
316,0,ground lamb,1.5,pound
316,1,pita bread,6.0,piece
316,2,cucumber,1.0,piece
316,3,yogurt,1.0,cup
316,4,tomato,2.0,piece
316,5,oregano,1.0,tablespoon
316,6,garlic,4.0,piece
317,0,fettuccine,1.0,pound
317,1,mushroom,1.0,pound
317,2,heavy cream,1.0,cup
317,3,garlic,4.0,piece
317,4,parmesan,0.5,cup
317,5,butter,3.0,tablespoon
318,0,banana,4.0,piece
318,1,flour,2.0,cup
318,2,sugar,0.75,cup
318,3,egg,2.0,piece
318,4,butter,8.0,tablespoon
318,5,walnut,0.5,cup
319,0,broccoli,2.0,cup
319,1,bell pepper,2.0,piece
319,2,carrot,2.0,piece
319,3,peas,1.0,cup
319,4,soy sauce,3.0,tablespoon
319,5,garlic,4.0,piece
319,6,ginger,1.0,tablespoon
320,0,chicken breast,1.0,pound
320,1,egg noodle,2.0,cup
320,2,carrot,3.0,piece
320,3,celery,3.0,piece
320,4,chicken broth,8.0,cup
320,5,onion,1.0,piece
321,0,chicken breast,1.5,pound
321,1,fettuccine,1.0,pound
321,2,heavy cream,2.0,cup
321,3,parmesan,1.5,cup
321,4,butter,4.0,tablespoon
321,5,garlic,4.0,piece
322,0,flour,2.0,cup
322,1,blueberry,1.5,cup
322,2,sugar,0.75,cup
322,3,egg,2.0,piece
322,4,milk,0.5,cup
322,5,butter,8.0,tablespoon
323,0,apple,8.0,piece
323,1,pie crust,2.0,piece
323,2,sugar,0.75,cup
323,3,cinnamon,1.0,teaspoon
323,4,butter,2.0,tablespoon
323,5,flour,2.0,tablespoon
324,0,broccoli,2.0,cup
324,1,bell pepper,1.0,piece
324,2,carrot,2.0,piece
324,3,soy sauce,2.0,tablespoon
324,4,garlic,2.0,piece
324,5,ginger,1.0,teaspoon
324,6,oil,1.0,tablespoon
325,0,flour,2.0,cup
325,1,butter,8.0,tablespoon
325,2,sugar,0.75,cup
325,3,brown sugar,4.0,tablespoon
325,4,egg,1.0,piece
325,5,vanilla,1.0,teaspoon
325,6,baking soda,0.5,teaspoon
325,7,salt,0.25,teaspoon
325,8,chocolate chips,1.0,cup
326,0,beef,1.0,pound
326,1,broccoli,2.0,cup
326,2,bell pepper,1.0,piece
326,3,soy sauce,3.0,tablespoon
326,4,garlic,3.0,piece
326,5,ginger,1.0,teaspoon
326,6,oil,2.0,tablespoon
327,0,chicken,1.0,pound
327,1,onion,1.0,piece
327,2,garlic,4.0,piece
327,3,curry powder,2.0,tablespoon
327,4,coconut milk,1.0,cup
327,5,tomato,2.0,piece
327,6,oil,1.0,tablespoon
328,0,flour,1.0,cup
328,1,milk,1.0,cup
328,2,egg,1.0,piece
328,3,sugar,2.0,tablespoon
328,4,baking powder,1.0,teaspoon
328,5,salt,0.25,teaspoon
328,6,butter,2.0,tablespoon
329,0,ground beef,1.0,pound
329,1,taco seasoning,2.0,tablespoon
329,2,tortilla,8.0,piece
329,3,lettuce,1.0,cup
329,4,cheese,0.5,cup
329,5,tomato,2.0,piece
329,6,sour cream,0.25,cup
330,0,arborio rice,1.0,cup
330,1,mushroom,0.3,pound
330,2,onion,1.0,piece
330,3,garlic,2.0,piece
330,4,white wine,0.5,cup
330,5,vegetable broth,4.0,cup
330,6,parmesan,0.5,cup
331,0,flour,2.0,cup
331,1,sugar,0.75,cup
331,2,blueberry,1.0,cup
331,3,milk,0.75,cup
331,4,egg,1.0,piece
331,5,butter,4.0,tablespoon
331,6,baking powder,1.0,teaspoon
332,0,lasagna noodles,9.0,piece
332,1,ricotta cheese,1.0,cup
332,2,spinach,2.0,cup
332,3,zucchini,1.0,piece
332,4,marinara sauce,2.0,cup
332,5,mozzarella,1.0,cup
332,6,parmesan,0.25,cup
333,0,apple,6.0,piece
333,1,sugar,0.75,cup
333,2,cinnamon,1.0,teaspoon
333,3,flour,2.0,cup
333,4,butter,8.0,tablespoon
333,5,pie crust,2.0,piece
333,6,lemon juice,1.0,tablespoon
334,0,bread,2.0,piece
334,1,cheddar cheese,0.5,cup
334,2,butter,1.0,tablespoon
334,3,salt,0.25,teaspoon
334,4,pepper,0.25,teaspoon
335,0,beef,1.0,pound
335,1,potato,2.0,piece
335,2,carrot,2.0,piece
335,3,onion,1.0,piece
335,4,beef broth,2.0,cup
335,5,flour,2.0,tablespoon
335,6,thyme,1.0,teaspoon
336,0,quinoa,1.0,cup
336,1,cucumber,1.0,piece
336,2,tomato,2.0,piece
336,3,feta cheese,0.25,cup
336,4,olive oil,2.0,tablespoon
336,5,lemon juice,1.0,tablespoon
336,6,parsley,2.0,tablespoon
337,0,flour,2.0,cup
337,1,sugar,2.0,cup
337,2,cocoa powder,0.75,cup
337,3,baking soda,1.0,teaspoon
337,4,egg,2.0,piece
337,5,milk,1.0,cup
337,6,butter,8.0,tablespoon
338,0,rice,2.0,cup
338,1,egg,2.0,piece
338,2,carrot,1.0,piece
338,3,peas,0.5,cup
338,4,soy sauce,2.0,tablespoon
338,5,scallion,2.0,piece
338,6,oil,1.0,tablespoon
339,0,tomato,3.0,piece
339,1,mozzarella,2.0,cup
339,2,basil,4.0,tablespoon
339,3,olive oil,2.0,tablespoon
339,4,balsamic vinegar,1.0,tablespoon
339,5,salt,0.25,teaspoon
339,6,pepper,0.25,teaspoon
340,0,broccoli,2.0,cup
340,1,bell pepper,1.0,piece
340,2,carrot,2.0,piece
340,3,soy sauce,3.0,tablespoon
340,4,garlic,3.0,piece
340,5,oil,2.0,tablespoon
340,6,ginger,1.0,teaspoon
341,0,cucumber,1.0,piece
341,1,tomato,2.0,piece
341,2,feta cheese,0.5,cup
341,3,olive,0.5,cup
341,4,olive oil,2.0,tablespoon
341,5,oregano,1.0,teaspoon
341,6,lemon juice,1.0,tablespoon
342,0,flour,2.0,cup
342,1,butter,8.0,tablespoon
342,2,sugar,0.75,cup
342,3,brown sugar,4.0,tablespoon
342,4,egg,1.0,piece
342,5,vanilla,1.0,teaspoon
342,6,chocolate chips,1.0,cup
343,0,lentil,1.0,cup
343,1,carrot,2.0,piece
343,2,onion,1.0,piece
343,3,garlic,2.0,piece
343,4,vegetable broth,4.0,cup
343,5,cumin,1.0,teaspoon
343,6,tomato,1.0,piece
344,0,ground beef,1.0,pound
344,1,taco seasoning,1.0,tablespoon
344,2,onion,1.0,piece
344,3,garlic,2.0,piece
344,4,lettuce,1.0,cup
344,5,tomato,1.0,piece
344,6,cheddar cheese,1.0,cup
344,7,tortilla,8.0,piece
345,0,mixed vegetables,2.0,cup
345,1,onion,1.0,piece
345,2,garlic,2.0,piece
345,3,ginger,1.0,tablespoon
345,4,curry powder,1.0,tablespoon
345,5,coconut milk,1.0,cup
345,6,vegetable broth,1.0,cup
346,0,bread,2.0,piece
346,1,cheddar cheese,0.5,cup
346,2,butter,1.0,tablespoon
346,3,tomato,1.0,piece
346,4,onion,0.25,piece
347,0,chicken breast,1.0,pound
347,1,broccoli,1.0,cup
347,2,bell pepper,1.0,piece
347,3,soy sauce,2.0,tablespoon
347,4,garlic,2.0,piece
347,5,ginger,1.0,teaspoon
347,6,oil,1.0,tablespoon
348,0,flour,1.0,cup
348,1,milk,1.0,cup
348,2,egg,1.0,piece
348,3,baking powder,1.0,teaspoon
348,4,sugar,1.0,tablespoon
348,5,butter,1.0,tablespoon
349,0,spaghetti,1.0,pound
349,1,ground beef,1.0,pound
349,2,tomato sauce,1.0,cup
349,3,onion,1.0,piece
349,4,garlic,2.0,piece
349,5,carrot,1.0,piece
349,6,olive oil,1.0,tablespoon
350,0,quinoa,1.0,cup
350,1,cucumber,1.0,piece
350,2,tomato,1.0,piece
350,3,onion,0.25,piece
350,4,lemon juice,2.0,tablespoon
350,5,olive oil,1.0,tablespoon
350,6,parsley,4.0,tablespoon
351,0,flour,1.0,cup
351,1,cocoa powder,0.5,cup
351,2,sugar,1.0,cup
351,3,butter,8.0,tablespoon
351,4,egg,2.0,piece
351,5,vanilla,1.0,teaspoon
351,6,baking powder,0.5,teaspoon
352,0,salmon,2.0,piece
352,1,soy sauce,4.0,tablespoon
352,2,honey,2.0,tablespoon
352,3,garlic,2.0,piece
352,4,ginger,1.0,teaspoon
352,5,sesame oil,1.0,tablespoon
352,6,green onion,2.0,piece
353,0,tomato,2.0,piece
353,1,mozzarella,1.0,cup
353,2,basil,4.0,tablespoon
353,3,olive oil,2.0,tablespoon
353,4,balsamic vinegar,1.0,tablespoon
353,5,garlic,1.0,piece
354,0,shrimp,1.0,pound
354,1,linguine,1.0,pound
354,2,garlic,4.0,piece
354,3,butter,8.0,tablespoon
354,4,white wine,0.5,cup
354,5,lemon juice,2.0,tablespoon
354,6,parsley,4.0,tablespoon
355,0,curry paste,2.0,tablespoon
355,1,coconut milk,1.0,cup
355,2,mixed vegetables,2.0,cup
355,3,tofu,1.0,pound
355,4,garlic,2.0,piece
355,5,ginger,1.0,teaspoon
355,6,soy sauce,1.0,tablespoon
356,0,romaine lettuce,2.0,cup
356,1,croutons,1.0,cup
356,2,parmesan,0.5,cup
356,3,caesar dressing,4.0,tablespoon
356,4,lemon juice,1.0,tablespoon
356,5,garlic,1.0,piece
357,0,flour,1.5,cup
357,1,blueberry,1.0,cup
357,2,sugar,0.75,cup
357,3,milk,0.5,cup
357,4,egg,1.0,piece
357,5,baking powder,1.0,teaspoon
357,6,butter,4.0,tablespoon
358,0,tuna,1.0,pound
358,1,mayonnaise,4.0,tablespoon
358,2,celery,1.0,piece
358,3,onion,0.25,piece
358,4,lemon juice,1.0,tablespoon
358,5,salt,0.5,teaspoon
359,0,lasagna noodles,9.0,piece
359,1,ground beef,1.0,pound
359,2,ricotta cheese,1.0,cup
359,3,mozzarella,1.0,cup
359,4,tomato sauce,2.0,cup
359,5,onion,1.0,piece
359,6,garlic,2.0,piece
360,0,apple,6.0,piece
360,1,sugar,0.75,cup
360,2,cinnamon,1.0,teaspoon
360,3,pie crust,2.0,piece
360,4,butter,2.0,tablespoon
360,5,flour,2.0,tablespoon
361,0,chicken thigh,0.6,pound
361,1,lemon juice,4.0,tablespoon
361,2,olive oil,2.0,tablespoon
361,3,garlic,2.0,piece
361,4,oregano,1.0,teaspoon
361,5,black pepper,0.5,teaspoon
362,0,salmon,1.0,piece
362,1,soy sauce,2.0,tablespoon
362,2,honey,1.0,tablespoon
362,3,rice,1.0,cup
362,4,peas,0.5,cup
362,5,green onion,1.0,piece
363,0,banana,1.0,piece
363,1,peanut butter,0.25,cup
363,2,milk,1.0,cup
363,3,oats,0.25,cup
363,4,honey,1.0,tablespoon
364,0,carrot,5.0,piece
364,1,maple syrup,2.0,tablespoon
364,2,olive oil,1.0,tablespoon
364,3,butter,1.0,tablespoon
364,4,thyme,1.0,teaspoon
365,0,chicken,0.3,pound
365,1,tortilla,1.0,piece
365,2,romaine lettuce,1.0,cup
365,3,parmesan,0.25,cup
365,4,caesar dressing,2.0,tablespoon
365,5,croutons,0.25,cup
366,0,bell pepper,3.0,piece
366,1,ground turkey,0.5,pound
366,2,quinoa,1.0,cup
366,3,tomato sauce,0.5,cup
366,4,onion,1.0,piece
366,5,mozzarella,0.5,cup
367,0,pasta,0.1,pound
367,1,mushroom,0.3,pound
367,2,heavy cream,0.5,cup
367,3,parmesan,0.5,cup
367,4,garlic,2.0,piece
367,5,butter,2.0,tablespoon
368,0,shrimp,1.0,pound
368,1,butter,3.0,tablespoon
368,2,garlic,3.0,piece
368,3,lemon juice,1.0,tablespoon
368,4,parsley,2.0,tablespoon
369,0,pear,2.0,piece
369,1,honey,2.0,tablespoon
369,2,cinnamon,1.0,teaspoon
369,3,walnut,0.5,cup
369,4,butter,1.0,tablespoon
370,0,shrimp,0.5,pound
370,1,pasta,0.1,pound
370,2,lemon juice,2.0,tablespoon
370,3,olive oil,2.0,tablespoon
370,4,parsley,2.0,tablespoon
370,5,garlic,2.0,piece
371,0,broccoli,2.0,cup
371,1,carrot,2.0,piece
371,2,bell pepper,1.0,piece
371,3,soy sauce,3.0,tablespoon
371,4,ginger,1.0,tablespoon
371,5,garlic,2.0,piece
371,6,sesame oil,1.0,tablespoon
372,0,tomato,3.0,piece
372,1,mozzarella,2.0,cup
372,2,basil,8.0,tablespoon
372,3,olive oil,2.0,tablespoon
372,4,balsamic vinegar,1.0,tablespoon
373,0,chicken breast,1.0,pound
373,1,curry paste,2.0,tablespoon
373,2,coconut milk,2.0,cup
373,3,bamboo shoots,0.5,cup
373,4,basil,4.0,tablespoon
373,5,fish sauce,1.0,tablespoon
374,0,spaghetti,1.0,pound
374,1,bacon,8.0,piece
374,2,egg,3.0,piece
374,3,parmesan,0.75,cup
374,4,black pepper,1.0,teaspoon
375,0,banana,3.0,piece
375,1,flour,1.5,cup
375,2,sugar,0.75,cup
375,3,butter,5.0,tablespoon
375,4,egg,1.0,piece
375,5,baking soda,1.0,teaspoon
376,0,quinoa,1.0,cup
376,1,cucumber,1.0,piece
376,2,cherry tomato,1.0,cup
376,3,lemon juice,2.0,tablespoon
376,4,olive oil,2.0,tablespoon
376,5,parsley,4.0,tablespoon
377,0,tomato,6.0,piece
377,1,cucumber,1.0,piece
377,2,bell pepper,1.0,piece
377,3,onion,0.5,piece
377,4,garlic,1.0,piece
377,5,olive oil,2.0,tablespoon
377,6,vinegar,1.0,tablespoon
378,0,eggplant,2.0,piece
378,1,marinara sauce,2.0,cup
378,2,mozzarella,1.5,cup
378,3,parmesan,0.5,cup
378,4,breadcrumbs,1.0,cup
378,5,egg,2.0,piece
379,0,beef sirloin,1.0,pound
379,1,mushroom,0.5,pound
379,2,onion,1.0,piece
379,3,sour cream,1.0,cup
379,4,beef broth,1.0,cup
379,5,butter,2.0,tablespoon
379,6,flour,1.0,tablespoon
380,0,chickpea,1.0,cup
380,1,parsley,8.0,tablespoon
380,2,garlic,2.0,piece
380,3,cumin,1.0,teaspoon
380,4,pita bread,4.0,piece
380,5,tahini,4.0,tablespoon
380,6,lettuce,1.0,cup
381,0,shrimp,1.0,pound
381,1,butter,4.0,tablespoon
381,2,garlic,4.0,piece
381,3,lemon juice,2.0,tablespoon
381,4,white wine,0.25,cup
381,5,parsley,1.0,tablespoon
382,0,lettuce,4.0,cup
382,1,chicken breast,0.5,pound
382,2,bacon,3.0,piece
382,3,avocado,1.0,piece
382,4,egg,2.0,piece
382,5,blue cheese,0.25,cup
382,6,tomato,1.0,piece
383,0,zucchini,2.0,piece
383,1,eggplant,1.0,piece
383,2,bell pepper,1.0,piece
383,3,tomato,3.0,piece
383,4,onion,1.0,piece
383,5,garlic,2.0,piece
383,6,thyme,1.0,teaspoon
384,0,apple,6.0,piece
384,1,pie crust,2.0,piece
384,2,sugar,0.75,cup
384,3,cinnamon,1.0,teaspoon
384,4,butter,2.0,tablespoon
384,5,flour,1.0,tablespoon
385,0,egg,4.0,piece
385,1,tomato,4.0,piece
385,2,onion,1.0,piece
385,3,bell pepper,1.0,piece
385,4,garlic,2.0,piece
385,5,cumin,1.0,teaspoon
385,6,paprika,1.0,teaspoon
386,0,avocado,3.0,piece
386,1,onion,0.25,piece
386,2,tomato,1.0,piece
386,3,lime juice,1.0,tablespoon
386,4,cilantro,0.25,cup
386,5,jalapeno,1.0,piece
387,0,chickpea,1.5,cup
387,1,tahini,4.0,tablespoon
387,2,lemon juice,4.0,tablespoon
387,3,garlic,1.0,piece
387,4,olive oil,2.0,tablespoon
387,5,cumin,0.5,teaspoon
388,0,flour,1.5,cup
388,1,milk,1.25,cup
388,2,egg,1.0,piece
388,3,baking powder,3.5,teaspoon
388,4,sugar,1.0,tablespoon
388,5,butter,3.0,tablespoon
389,0,baguette,1.0,piece
389,1,tomato,5.0,piece
389,2,basil,4.0,tablespoon
389,3,garlic,2.0,piece
389,4,olive oil,3.0,tablespoon
389,5,balsamic vinegar,1.0,tablespoon
390,0,ground beef,1.0,pound
390,1,tortilla,4.0,piece
390,2,rice,1.0,cup
390,3,black beans,1.0,cup
390,4,cheddar cheese,0.5,cup
390,5,salsa,0.5,cup
391,0,spinach,1.0,cup
391,1,artichoke heart,1.0,cup
391,2,cream cheese,1.0,cup
391,3,sour cream,0.5,cup
391,4,mozzarella,1.0,cup
391,5,parmesan,0.5,cup
392,0,pumpkin puree,2.0,cup
392,1,onion,1.0,piece
392,2,vegetable broth,3.0,cup
392,3,coconut milk,1.0,cup
392,4,garlic,2.0,piece
392,5,maple syrup,1.0,tablespoon
392,6,cinnamon,0.5,teaspoon
393,0,ground lamb,1.5,pound
393,1,potato,4.0,piece
393,2,onion,1.0,piece
393,3,carrot,2.0,piece
393,4,peas,1.0,cup
393,5,butter,2.0,tablespoon
393,6,beef broth,1.0,cup
394,0,chia seeds,4.0,tablespoon
394,1,almond milk,1.0,cup
394,2,maple syrup,1.0,tablespoon
394,3,vanilla,0.5,teaspoon
394,4,mixed berries,0.5,cup
395,0,potato,6.0,piece
395,1,mayonnaise,8.0,tablespoon
395,2,celery,2.0,piece
395,3,onion,0.5,piece
395,4,mustard,1.0,tablespoon
395,5,egg,2.0,piece
396,0,ground beef,1.0,pound
396,1,breadcrumbs,0.5,cup
396,2,parmesan,0.25,cup
396,3,egg,1.0,piece
396,4,marinara sauce,2.0,cup
396,5,parsley,2.0,tablespoon
397,0,butter,8.0,tablespoon
397,1,sugar,1.0,cup
397,2,cocoa powder,0.75,cup
397,3,flour,0.5,cup
397,4,egg,2.0,piece
397,5,vanilla,1.0,teaspoon
398,0,kidney beans,1.0,cup
398,1,pasta,0.2,pound
398,2,tomato,2.0,piece
398,3,carrot,2.0,piece
398,4,celery,2.0,piece
398,5,spinach,1.0,cup
398,6,vegetable broth,6.0,cup
399,0,eggplant,2.0,piece
399,1,ground beef,1.0,pound
399,2,tomato,2.0,piece
399,3,milk,2.0,cup
399,4,flour,2.0,tablespoon
399,5,butter,2.0,tablespoon
